AvgMobileRevenue,AvgMobileRevenue_missing,AvgMobileRevenue_imputed_median,AvgMobileRevenue_log1p,AvgMobileRevenue_zscore,AvgMobileRevenue_iqr_outlier,CHURN,churn_binary
84.83,0,84.83,4.452368595730128,-0.616021851634726,0,No,0
84.83,0,84.83,4.452368595730128,-0.616021851634726,0,No,0
84.83,0,84.83,4.452368595730128,-0.616021851634726,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.0,0,85.0,4.454347296253507,-0.6143643575936176,0,No,0
85.17,0,85.17,4.4563220892516755,-0.6127068635525093,0,No,0
85.17,0,85.17,4.4563220892516755,-0.6127068635525093,0,No,0
85.17,0,85.17,4.4563220892516755,-0.6127068635525093,0,No,0
85.17,0,85.17,4.4563220892516755,-0.6127068635525093,0,No,0
85.33,0,85.33,4.4581771622474315,-0.6111468691608778,0,No,0
85.33,0,85.33,4.4581771622474315,-0.6111468691608778,0,No,0
85.33,0,85.33,4.4581771622474315,-0.6111468691608778,0,No,0
85.33,0,85.33,4.4581771622474315,-0.6111468691608778,0,No,0
85.5,0,85.5,4.460144413937834,-0.6094893751197694,0,No,0
85.5,0,85.5,4.460144413937834,-0.6094893751197694,0,No,0
85.67,0,85.67,4.462107803146254,-0.607831881078661,0,No,0
85.67,0,85.67,4.462107803146254,-0.607831881078661,0,No,0
85.67,0,85.67,4.462107803146254,-0.607831881078661,0,No,0
85.67,0,85.67,4.462107803146254,-0.607831881078661,0,No,0
85.67,0,85.67,4.462107803146254,-0.607831881078661,0,No,0
85.67,0,85.67,4.462107803146254,-0.607831881078661,0,No,0
85.83,0,85.83,4.463952184072554,-0.6062718866870297,0,No,0
85.83,0,85.83,4.463952184072554,-0.6062718866870297,0,No,0
85.83,0,85.83,4.463952184072554,-0.6062718866870297,0,No,0
85.83,0,85.83,4.463952184072554,-0.6062718866870297,0,No,0
85.83,0,85.83,4.463952184072554,-0.6062718866870297,0,No,0
86.0,0,86.0,4.465908118654584,-0.6046143926459213,0,No,0
86.0,0,86.0,4.465908118654584,-0.6046143926459213,0,No,0
86.0,0,86.0,4.465908118654584,-0.6046143926459213,0,No,0
86.0,0,86.0,4.465908118654584,-0.6046143926459213,0,No,0
86.17,0,86.17,4.467860235023485,-0.6029568986048129,0,No,0
86.17,0,86.17,4.467860235023485,-0.6029568986048129,0,No,0
86.17,0,86.17,4.467860235023485,-0.6029568986048129,0,No,0
86.17,0,86.17,4.467860235023485,-0.6029568986048129,0,No,0
86.33,0,86.33,4.469694046425642,-0.6013969042131815,0,No,0
86.33,0,86.33,4.469694046425642,-0.6013969042131815,0,No,0
86.33,0,86.33,4.469694046425642,-0.6013969042131815,0,No,0
86.33,0,86.33,4.469694046425642,-0.6013969042131815,0,No,0
86.5,0,86.5,4.471638793363569,-0.5997394101720731,0,No,0
86.5,0,86.5,4.471638793363569,-0.5997394101720731,0,No,0
86.5,0,86.5,4.471638793363569,-0.5997394101720731,0,No,0
86.5,0,86.5,4.471638793363569,-0.5997394101720731,0,No,0
86.5,0,86.5,4.471638793363569,-0.5997394101720731,0,No,0
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,No,0
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,No,0
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,No,0
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,Yes,1
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,No,0
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,No,0
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,No,0
86.67,0,86.67,4.473579765600494,-0.5980819161309647,0,No,0
86.83,0,86.83,4.475403127929026,-0.5965219217393334,0,No,0
86.83,0,86.83,4.475403127929026,-0.5965219217393334,0,No,0
86.83,0,86.83,4.475403127929026,-0.5965219217393334,0,No,0
86.83,0,86.83,4.475403127929026,-0.5965219217393334,0,No,0
87.0,0,87.0,4.477336814478207,-0.594864427698225,0,No,0
87.0,0,87.0,4.477336814478207,-0.594864427698225,0,No,0
87.0,0,87.0,4.477336814478207,-0.594864427698225,0,No,0
87.0,0,87.0,4.477336814478207,-0.594864427698225,0,No,0
87.0,0,87.0,4.477336814478207,-0.594864427698225,0,No,0
87.0,0,87.0,4.477336814478207,-0.594864427698225,0,No,0
87.17,0,87.17,4.479266769098936,-0.5932069336571166,0,No,0
87.17,0,87.17,4.479266769098936,-0.5932069336571166,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.33,0,87.33,4.4810798007570405,-0.5916469392654853,0,No,0
87.5,0,87.5,4.483002552013883,-0.5899894452243769,0,No,0
87.5,0,87.5,4.483002552013883,-0.5899894452243769,0,No,0
87.5,0,87.5,4.483002552013883,-0.5899894452243769,0,No,0
87.5,0,87.5,4.483002552013883,-0.5899894452243769,0,No,0
87.5,0,87.5,4.483002552013883,-0.5899894452243769,0,No,0
87.5,0,87.5,4.483002552013883,-0.5899894452243769,0,Yes,1
87.6,0,87.6,4.484131857611035,-0.5890144487296073,0,No,0
87.67,0,87.67,4.484921613391916,-0.5883319511832684,0,No,0
87.67,0,87.67,4.484921613391916,-0.5883319511832684,0,No,0
87.67,0,87.67,4.484921613391916,-0.5883319511832684,0,No,0
87.67,0,87.67,4.484921613391916,-0.5883319511832684,0,No,0
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,No,0
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,No,0
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,No,0
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,No,0
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,No,0
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,No,0
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,Yes,1
87.83,0,87.83,4.486724430781609,-0.5867719567916371,0,No,0
88.0,0,88.0,4.48863636973214,-0.5851144627505287,0,No,0
88.0,0,88.0,4.48863636973214,-0.5851144627505287,0,No,0
88.0,0,88.0,4.48863636973214,-0.5851144627505287,0,No,0
88.17,0,88.17,4.490544660146788,-0.5834569687094203,0,No,0
88.17,0,88.17,4.490544660146788,-0.5834569687094203,0,No,0
88.17,0,88.17,4.490544660146788,-0.5834569687094203,0,No,0
88.17,0,88.17,4.490544660146788,-0.5834569687094203,0,No,0
88.33,0,88.33,4.492337377713747,-0.581896974317789,0,Yes,1
88.33,0,88.33,4.492337377713747,-0.581896974317789,0,No,0
88.33,0,88.33,4.492337377713747,-0.581896974317789,0,No,0
88.33,0,88.33,4.492337377713747,-0.581896974317789,0,No,0
88.33,0,88.33,4.492337377713747,-0.581896974317789,0,No,0
88.33,0,88.33,4.492337377713747,-0.581896974317789,0,No,0
88.33,0,88.33,4.492337377713747,-0.581896974317789,0,No,0
88.5,0,88.5,4.4942386252808095,-0.5802394802766806,0,No,0
88.5,0,88.5,4.4942386252808095,-0.5802394802766806,0,No,0
88.5,0,88.5,4.4942386252808095,-0.5802394802766806,0,No,0
88.5,0,88.5,4.4942386252808095,-0.5802394802766806,0,No,0
88.5,0,88.5,4.4942386252808095,-0.5802394802766806,0,No,0
88.67,0,88.67,4.4961362649639565,-0.5785819862355722,0,No,0
88.67,0,88.67,4.4961362649639565,-0.5785819862355722,0,No,0
88.67,0,88.67,4.4961362649639565,-0.5785819862355722,0,No,0
88.67,0,88.67,4.4961362649639565,-0.5785819862355722,0,No,0
88.8,0,88.8,4.497584975308154,-0.5773144907923717,0,No,0
88.83,0,88.83,4.497918995241116,-0.5770219918439408,0,No,0
88.83,0,88.83,4.497918995241116,-0.5770219918439408,0,No,0
88.83,0,88.83,4.497918995241116,-0.5770219918439408,0,No,0
89.0,0,89.0,4.499809670330265,-0.5753644978028324,0,No,0
89.0,0,89.0,4.499809670330265,-0.5753644978028324,0,No,0
89.0,0,89.0,4.499809670330265,-0.5753644978028324,0,No,0
89.17,0,89.17,4.501696777511816,-0.573707003761724,0,Yes,1
89.17,0,89.17,4.501696777511816,-0.573707003761724,0,No,0
89.17,0,89.17,4.501696777511816,-0.573707003761724,0,No,0
89.17,0,89.17,4.501696777511816,-0.573707003761724,0,No,0
89.17,0,89.17,4.501696777511816,-0.573707003761724,0,No,0
89.2,0,89.2,4.502029427068578,-0.5734145048132931,0,No,0
89.33,0,89.33,4.503469631161752,-0.5721470093700927,0,No,0
89.33,0,89.33,4.503469631161752,-0.5721470093700927,0,No,0
89.33,0,89.33,4.503469631161752,-0.5721470093700927,0,No,0
89.33,0,89.33,4.503469631161752,-0.5721470093700927,0,No,0
89.33,0,89.33,4.503469631161752,-0.5721470093700927,0,No,0
89.33,0,89.33,4.503469631161752,-0.5721470093700927,0,No,0
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,No,0
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,No,0
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,Yes,1
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,No,0
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,No,0
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,No,0
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,No,0
89.5,0,89.5,4.505349850705881,-0.5704895153289843,0,No,0
89.67,0,89.67,4.507226541657965,-0.5688320212878759,0,No,0
89.67,0,89.67,4.507226541657965,-0.5688320212878759,0,No,0
89.67,0,89.67,4.507226541657965,-0.5688320212878759,0,No,0
89.67,0,89.67,4.507226541657965,-0.5688320212878759,0,No,0
89.67,0,89.67,4.507226541657965,-0.5688320212878759,0,No,0
89.67,0,89.67,4.507226541657965,-0.5688320212878759,0,No,0
89.67,0,89.67,4.507226541657965,-0.5688320212878759,0,No,0
89.83,0,89.83,4.508989627514122,-0.5672720268962446,0,No,0
89.83,0,89.83,4.508989627514122,-0.5672720268962446,0,No,0
89.83,0,89.83,4.508989627514122,-0.5672720268962446,0,No,0
89.83,0,89.83,4.508989627514122,-0.5672720268962446,0,No,0
89.83,0,89.83,4.508989627514122,-0.5672720268962446,0,No,0
89.83,0,89.83,4.508989627514122,-0.5672720268962446,0,No,0
90.0,0,90.0,4.51085950651685,-0.5656145328551361,0,No,0
90.0,0,90.0,4.51085950651685,-0.5656145328551361,0,No,0
90.0,0,90.0,4.51085950651685,-0.5656145328551361,0,No,0
90.0,0,90.0,4.51085950651685,-0.5656145328551361,0,No,0
90.17,0,90.17,4.5127258955968115,-0.5639570388140277,0,No,0
90.17,0,90.17,4.5127258955968115,-0.5639570388140277,0,No,0
90.33,0,90.33,4.514479320703588,-0.5623970444223964,0,No,0
90.33,0,90.33,4.514479320703588,-0.5623970444223964,0,No,0
90.33,0,90.33,4.514479320703588,-0.5623970444223964,0,No,0
90.33,0,90.33,4.514479320703588,-0.5623970444223964,0,No,0
90.33,0,90.33,4.514479320703588,-0.5623970444223964,0,No,0
90.33,0,90.33,4.514479320703588,-0.5623970444223964,0,No,0
90.5,0,90.5,4.516338972281476,-0.560739550381288,0,No,0
90.5,0,90.5,4.516338972281476,-0.560739550381288,0,No,0
90.5,0,90.5,4.516338972281476,-0.560739550381288,0,No,0
90.5,0,90.5,4.516338972281476,-0.560739550381288,0,No,0
90.5,0,90.5,4.516338972281476,-0.560739550381288,0,No,0
90.5,0,90.5,4.516338972281476,-0.560739550381288,0,No,0
90.67,0,90.67,4.518195171973685,-0.5590820563401796,0,No,0
90.67,0,90.67,4.518195171973685,-0.5590820563401796,0,No,0
90.67,0,90.67,4.518195171973685,-0.5590820563401796,0,No,0
90.67,0,90.67,4.518195171973685,-0.5590820563401796,0,No,0
90.67,0,90.67,4.518195171973685,-0.5590820563401796,0,No,0
90.83,0,90.83,4.519939041625431,-0.5575220619485483,0,No,0
90.83,0,90.83,4.519939041625431,-0.5575220619485483,0,No,0
90.83,0,90.83,4.519939041625431,-0.5575220619485483,0,No,0
90.83,0,90.83,4.519939041625431,-0.5575220619485483,0,No,0
90.83,0,90.83,4.519939041625431,-0.5575220619485483,0,No,0
91.17,0,91.17,4.523634698005573,-0.5542070738663315,0,No,0
91.17,0,91.17,4.523634698005573,-0.5542070738663315,0,No,0
91.17,0,91.17,4.523634698005573,-0.5542070738663315,0,No,0
91.17,0,91.17,4.523634698005573,-0.5542070738663315,0,No,0
91.33,0,91.33,4.525369115784536,-0.5526470794747,0,No,0
91.33,0,91.33,4.525369115784536,-0.5526470794747,0,No,0
91.33,0,91.33,4.525369115784536,-0.5526470794747,0,No,0
91.4,0,91.4,4.526126978647638,-0.5519645819283613,0,No,0
91.5,0,91.5,4.52720864451838,-0.5509895854335917,0,No,0
91.5,0,91.5,4.52720864451838,-0.5509895854335917,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.67,0,91.67,4.5290447955986,-0.5493320913924833,0,No,0
91.75,0,91.75,4.529907701487544,-0.5485520941966676,0,No,0
91.83,0,91.83,4.530769863411841,-0.5477720970008519,0,No,0
91.83,0,91.83,4.530769863411841,-0.5477720970008519,0,No,0
91.83,0,91.83,4.530769863411841,-0.5477720970008519,0,No,0
92.0,0,92.0,4.532599493153256,-0.5461146029597436,0,No,0
92.0,0,92.0,4.532599493153256,-0.5461146029597436,0,No,0
92.0,0,92.0,4.532599493153256,-0.5461146029597436,0,No,0
92.0,0,92.0,4.532599493153256,-0.5461146029597436,0,No,0
92.17,0,92.17,4.534425781462334,-0.5444571089186352,0,No,0
92.17,0,92.17,4.534425781462334,-0.5444571089186352,0,No,0
92.17,0,92.17,4.534425781462334,-0.5444571089186352,0,No,0
92.17,0,92.17,4.534425781462334,-0.5444571089186352,0,No,0
92.17,0,92.17,4.534425781462334,-0.5444571089186352,0,No,0
92.33,0,92.33,4.536141599577656,-0.5428971145270037,0,No,0
92.33,0,92.33,4.536141599577656,-0.5428971145270037,0,No,0
92.33,0,92.33,4.536141599577656,-0.5428971145270037,0,No,0
92.5,0,92.5,4.537961436294641,-0.5412396204858954,0,No,0
92.5,0,92.5,4.537961436294641,-0.5412396204858954,0,No,0
92.5,0,92.5,4.537961436294641,-0.5412396204858954,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
92.67,0,92.67,4.539777967221039,-0.539582126444787,0,No,0
82.83,0,82.83,4.428790938649766,-0.6355217815301185,0,No,0
92.83,0,92.83,4.541484634301958,-0.5380221320531556,0,No,0
92.83,0,92.83,4.541484634301958,-0.5380221320531556,0,No,0
92.83,0,92.83,4.541484634301958,-0.5380221320531556,0,No,0
93.0,0,93.0,4.543294782270004,-0.5363646380120473,0,No,0
93.17,0,93.17,4.545101659521972,-0.5347071439709389,0,No,0
93.17,0,93.17,4.545101659521972,-0.5347071439709389,0,No,0
93.17,0,93.17,4.545101659521972,-0.5347071439709389,0,No,0
93.17,0,93.17,4.545101659521972,-0.5347071439709389,0,No,0
93.33,0,93.33,4.546799272661762,-0.5331471495793075,0,Yes,1
93.33,0,93.33,4.546799272661762,-0.5331471495793075,0,No,0
93.33,0,93.33,4.546799272661762,-0.5331471495793075,0,No,0
93.33,0,93.33,4.546799272661762,-0.5331471495793075,0,No,0
93.5,0,93.5,4.548599834499697,-0.5314896555381992,0,Yes,1
93.5,0,93.5,4.548599834499697,-0.5314896555381992,0,No,0
93.5,0,93.5,4.548599834499697,-0.5314896555381992,0,No,0
93.67,0,93.67,4.5503971601407995,-0.5298321614970907,0,No,0
93.67,0,93.67,4.5503971601407995,-0.5298321614970907,0,No,0
93.83,0,93.83,4.552085814895636,-0.5282721671054593,0,No,0
93.83,0,93.83,4.552085814895636,-0.5282721671054593,0,No,0
93.83,0,93.83,4.552085814895636,-0.5282721671054593,0,No,0
93.83,0,93.83,4.552085814895636,-0.5282721671054593,0,No,0
93.83,0,93.83,4.552085814895636,-0.5282721671054593,0,Yes,1
93.83,0,93.83,4.552085814895636,-0.5282721671054593,0,No,0
93.83,0,93.83,4.552085814895636,-0.5282721671054593,0,No,0
94.0,0,94.0,4.553876891600541,-0.526614673064351,0,No,0
94.0,0,94.0,4.553876891600541,-0.526614673064351,0,No,0
94.0,0,94.0,4.553876891600541,-0.526614673064351,0,No,0
94.0,0,94.0,4.553876891600541,-0.526614673064351,0,No,0
94.0,0,94.0,4.553876891600541,-0.526614673064351,0,No,0
94.0,0,94.0,4.553876891600541,-0.526614673064351,0,No,0
94.0,0,94.0,4.553876891600541,-0.526614673064351,0,No,0
94.17,0,94.17,4.555664766084252,-0.5249571790232426,0,No,0
94.17,0,94.17,4.555664766084252,-0.5249571790232426,0,No,0
94.17,0,94.17,4.555664766084252,-0.5249571790232426,0,No,0
94.17,0,94.17,4.555664766084252,-0.5249571790232426,0,No,0
94.17,0,94.17,4.555664766084252,-0.5249571790232426,0,No,0
94.17,0,94.17,4.555664766084252,-0.5249571790232426,0,No,0
94.17,0,94.17,4.555664766084252,-0.5249571790232426,0,No,0
94.33,0,94.33,4.557344556505487,-0.5233971846316112,0,No,0
94.33,0,94.33,4.557344556505487,-0.5233971846316112,0,Yes,1
94.33,0,94.33,4.557344556505487,-0.5233971846316112,0,No,0
94.33,0,94.33,4.557344556505487,-0.5233971846316112,0,No,0
94.5,0,94.5,4.5591262474866845,-0.5217396905905028,0,No,0
94.5,0,94.5,4.5591262474866845,-0.5217396905905028,0,No,0
94.5,0,94.5,4.5591262474866845,-0.5217396905905028,0,No,0
94.5,0,94.5,4.5591262474866845,-0.5217396905905028,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,Yes,1
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,Yes,1
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.67,0,94.67,4.560904769690076,-0.5200821965493945,0,No,0
94.83,0,94.83,4.562575788355671,-0.518522202157763,0,No,0
94.83,0,94.83,4.562575788355671,-0.518522202157763,0,No,0
94.83,0,94.83,4.562575788355671,-0.518522202157763,0,No,0
94.83,0,94.83,4.562575788355671,-0.518522202157763,0,No,0
94.83,0,94.83,4.562575788355671,-0.518522202157763,0,No,0
94.83,0,94.83,4.562575788355671,-0.518522202157763,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,Yes,1
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.0,0,95.0,4.564348191467836,-0.5168647081166546,0,No,0
95.17,0,95.17,4.56611745872439,-0.5152072140755463,0,No,0
95.17,0,95.17,4.56611745872439,-0.5152072140755463,0,No,0
95.17,0,95.17,4.56611745872439,-0.5152072140755463,0,No,0
95.5,0,95.5,4.56954300834494,-0.5119897256428065,0,No,0
95.5,0,95.5,4.56954300834494,-0.5119897256428065,0,Yes,1
95.5,0,95.5,4.56954300834494,-0.5119897256428065,0,No,0
95.5,0,95.5,4.56954300834494,-0.5119897256428065,0,No,0
95.5,0,95.5,4.56954300834494,-0.5119897256428065,0,No,0
95.67,0,95.67,4.571303116476514,-0.5103322316016982,0,No,0
95.67,0,95.67,4.571303116476514,-0.5103322316016982,0,No,0
95.83,0,95.83,4.57295686362344,-0.5087722372100668,0,No,0
85.83,0,85.83,4.463952184072554,-0.6062718866870297,0,No,0
95.83,0,95.83,4.57295686362344,-0.5087722372100668,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
61.0,0,61.0,4.127134385045092,-0.8483635163383286,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.0,0,96.0,4.574710978503383,-0.5071147431689583,0,No,0
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,No,0
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,No,0
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,No,0
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,Yes,1
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,No,0
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,No,0
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,No,0
96.17,0,96.17,4.576462021851348,-0.50545724912785,0,No,0
96.33,0,96.33,4.578107266438402,-0.5038972547362186,0,No,0
96.33,0,96.33,4.578107266438402,-0.5038972547362186,0,No,0
96.33,0,96.33,4.578107266438402,-0.5038972547362186,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.5,0,96.5,4.579852378003801,-0.5022397606951102,0,No,0
96.67,0,96.67,4.581594449459386,-0.5005822666540019,0,No,0
96.67,0,96.67,4.581594449459386,-0.5005822666540019,0,No,0
96.67,0,96.67,4.581594449459386,-0.5005822666540019,0,No,0
96.83,0,96.83,4.583231278469338,-0.49902227226237045,0,No,0
96.83,0,96.83,4.583231278469338,-0.49902227226237045,0,No,0
96.83,0,96.83,4.583231278469338,-0.49902227226237045,0,No,0
96.83,0,96.83,4.583231278469338,-0.49902227226237045,0,No,0
96.83,0,96.83,4.583231278469338,-0.49902227226237045,0,No,0
96.83,0,96.83,4.583231278469338,-0.49902227226237045,0,No,0
97.0,0,97.0,4.584967478670572,-0.49736477822126207,0,No,0
97.0,0,97.0,4.584967478670572,-0.49736477822126207,0,No,0
97.17,0,97.17,4.58670066970443,-0.4957072841801537,0,No,0
97.33,0,97.33,4.588329168792065,-0.49414728978852235,0,No,0
97.33,0,97.33,4.588329168792065,-0.49414728978852235,0,Yes,1
97.33,0,97.33,4.588329168792065,-0.49414728978852235,0,No,0
97.33,0,97.33,4.588329168792065,-0.49414728978852235,0,No,0
97.5,0,97.5,4.590056548178043,-0.4924897957474139,0,No,0
97.5,0,97.5,4.590056548178043,-0.4924897957474139,0,No,0
97.5,0,97.5,4.590056548178043,-0.4924897957474139,0,No,0
97.5,0,97.5,4.590056548178043,-0.4924897957474139,0,Yes,1
97.5,0,97.5,4.590056548178043,-0.4924897957474139,0,No,0
97.5,0,97.5,4.590056548178043,-0.4924897957474139,0,No,0
97.5,0,97.5,4.590056548178043,-0.4924897957474139,0,No,0
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,Yes,1
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,No,0
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,No,0
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,No,0
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,No,0
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,No,0
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,No,0
97.67,0,97.67,4.591780948869076,-0.49083230170630554,0,No,0
97.83,0,97.83,4.593401202388092,-0.4892723073146742,0,No,0
97.83,0,97.83,4.593401202388092,-0.4892723073146742,0,No,0
97.83,0,97.83,4.593401202388092,-0.4892723073146742,0,No,0
98.0,0,98.0,4.59511985013459,-0.4876148132735658,0,Yes,1
98.0,0,98.0,4.59511985013459,-0.4876148132735658,0,No,0
98.0,0,98.0,4.59511985013459,-0.4876148132735658,0,No,0
98.0,0,98.0,4.59511985013459,-0.4876148132735658,0,No,0
98.17,0,98.17,4.596835549198034,-0.4859573192324574,0,No,0
98.17,0,98.17,4.596835549198034,-0.4859573192324574,0,No,0
98.17,0,98.17,4.596835549198034,-0.4859573192324574,0,No,0
98.17,0,98.17,4.596835549198034,-0.4859573192324574,0,No,0
98.25,0,98.25,4.5976419195673,-0.4851773220366417,0,No,0
98.33,0,98.33,4.598447640227264,-0.48439732484082604,0,No,0
98.33,0,98.33,4.598447640227264,-0.48439732484082604,0,No,0
98.33,0,98.33,4.598447640227264,-0.48439732484082604,0,No,0
98.33,0,98.33,4.598447640227264,-0.48439732484082604,0,Yes,1
98.33,0,98.33,4.598447640227264,-0.48439732484082604,0,No,0
98.33,0,98.33,4.598447640227264,-0.48439732484082604,0,No,0
98.5,0,98.5,4.600157644164547,-0.48273983079971766,0,No,0
98.5,0,98.5,4.600157644164547,-0.48273983079971766,0,No,0
98.5,0,98.5,4.600157644164547,-0.48273983079971766,0,No,0
